sensor,datetime,temperature,humidity
DHT11,2022/07/28 0:17,29,58
DHT11,2022/07/28 0:18,29,57
DHT11,2022/07/28 0:19,29,57
DHT11,2022/07/28 0:20,29,56
DHT11,2022/07/28 0:21,29,57
DHT11,2022/07/28 0:22,29,57
DHT11,2022/07/28 0:23,29,56
DHT11,2022/07/28 0:24,29,57
DHT11,2022/07/28 0:25,29,56
DHT11,2022/07/28 0:26,29,57
DHT11,2022/07/28 0:27,29,56
DHT11,2022/07/28 0:28,29,56
DHT11,2022/07/28 0:29,29,57
DHT11,2022/07/28 0:30,29,56
DHT11,2022/07/28 0:31,29,57
DHT11,2022/07/28 0:32,29,56
DHT11,2022/07/28 0:33,29,57
DHT11,2022/07/28 0:34,29,56
DHT11,2022/07/28 0:35,29,56
DHT11,2022/07/28 0:36,29,57
DHT11,2022/07/28 0:37,29,56
DHT11,2022/07/28 0:38,29,56
DHT11,2022/07/28 0:39,29,57
DHT11,2022/07/28 0:40,29,56
DHT11,2022/07/28 0:41,29,56
DHT11,2022/07/28 0:42,29,56
DHT11,2022/07/28 0:43,29,56
DHT11,2022/07/28 0:44,29,56
DHT11,2022/07/28 0:45,29,56
DHT11,2022/07/28 0:46,29,56
DHT11,2022/07/28 0:47,29,57
DHT11,2022/07/28 0:48,29,56
DHT11,2022/07/28 0:49,29,56
DHT11,2022/07/28 0:50,29,56
DHT11,2022/07/28 0:51,29,56
DHT11,2022/07/28 0:52,29,56
DHT11,2022/07/28 0:53,29,56
DHT11,2022/07/28 0:54,29,57
DHT11,2022/07/28 0:55,29,57
DHT11,2022/07/28 0:56,29,56
DHT11,2022/07/28 0:57,29,56
DHT11,2022/07/28 0:58,29,56
DHT11,2022/07/28 1:00,29,56
DHT11,2022/07/28 1:01,29,56
DHT11,2022/07/28 1:02,29,56
DHT11,2022/07/28 1:03,29,56
DHT11,2022/07/28 1:04,29,56
DHT11,2022/07/28 1:05,29,56
DHT11,2022/07/28 1:06,29,56
DHT11,2022/07/28 1:07,29,55
DHT11,2022/07/28 1:08,29,55
DHT11,2022/07/28 1:09,29,56
DHT11,2022/07/28 1:10,29,56
DHT11,2022/07/28 1:11,29,56
DHT11,2022/07/28 1:12,29,56
DHT11,2022/07/28 1:13,29,56
DHT11,2022/07/28 1:14,29,56
DHT11,2022/07/28 1:15,29,56
DHT11,2022/07/28 1:16,29,55
DHT11,2022/07/28 1:17,29,55
DHT11,2022/07/28 1:18,29,55
DHT11,2022/07/28 1:19,29,56
DHT11,2022/07/28 1:20,29,55
DHT11,2022/07/28 1:21,29,55
DHT11,2022/07/28 1:22,29,55
DHT11,2022/07/28 1:23,29,56
DHT11,2022/07/28 1:24,29,56
DHT11,2022/07/28 1:25,29,56
DHT11,2022/07/28 1:26,29,56
DHT11,2022/07/28 1:27,29,56
DHT11,2022/07/28 1:28,29,55
DHT11,2022/07/28 1:29,29,55
DHT11,2022/07/28 1:30,29,55
DHT11,2022/07/28 1:31,29,55
DHT11,2022/07/28 1:32,29,55
DHT11,2022/07/28 1:33,29,55
DHT11,2022/07/28 1:34,29,55
DHT11,2022/07/28 1:35,29,56
DHT11,2022/07/28 1:36,29,55
DHT11,2022/07/28 1:37,29,55
DHT11,2022/07/28 1:38,29,55
DHT11,2022/07/28 1:39,29,56
DHT11,2022/07/28 1:40,29,55
DHT11,2022/07/28 1:41,29,55
DHT11,2022/07/28 1:42,29,56
DHT11,2022/07/28 1:43,29,55
DHT11,2022/07/28 1:44,29,55
DHT11,2022/07/28 1:45,29,55
DHT11,2022/07/28 1:46,29,55
DHT11,2022/07/28 1:47,29,55
DHT11,2022/07/28 1:48,29,55
DHT11,2022/07/28 1:49,29,56
DHT11,2022/07/28 1:50,29,55
DHT11,2022/07/28 1:51,29,55
DHT11,2022/07/28 1:52,29,55
DHT11,2022/07/28 1:53,29,55
DHT11,2022/07/28 1:54,29,55
DHT11,2022/07/28 1:55,29,55
DHT11,2022/07/28 1:56,29,56
DHT11,2022/07/28 1:57,29,55
DHT11,2022/07/28 1:58,29,55
DHT11,2022/07/28 1:59,29,55
DHT11,2022/07/28 2:00,29,55
DHT11,2022/07/28 2:01,29,54
DHT11,2022/07/28 2:02,29,55
DHT11,2022/07/28 2:03,29,55
DHT11,2022/07/28 2:04,29,54
DHT11,2022/07/28 2:05,29,54
DHT11,2022/07/28 2:06,29,55
DHT11,2022/07/28 2:07,29,56
DHT11,2022/07/28 2:08,29,55
DHT11,2022/07/28 2:09,29,54
DHT11,2022/07/28 2:10,29,55
DHT11,2022/07/28 2:11,29,55
DHT11,2022/07/28 2:12,29,55
DHT11,2022/07/28 2:13,29,54
DHT11,2022/07/28 2:14,29,54
DHT11,2022/07/28 2:15,29,55
DHT11,2022/07/28 2:16,29,55
DHT11,2022/07/28 2:17,29,55
DHT11,2022/07/28 2:18,29,55
DHT11,2022/07/28 2:20,29,55
DHT11,2022/07/28 2:21,29,55
DHT11,2022/07/28 2:22,29,55
DHT11,2022/07/28 2:23,29,55
DHT11,2022/07/28 2:24,29,55
DHT11,2022/07/28 2:25,29,55
DHT11,2022/07/28 2:26,29,55
DHT11,2022/07/28 2:27,29,56
DHT11,2022/07/28 2:28,29,55
DHT11,2022/07/28 2:29,29,56
DHT11,2022/07/28 2:30,29,55
DHT11,2022/07/28 2:31,29,55
DHT11,2022/07/28 2:32,29,55
DHT11,2022/07/28 2:33,29,55
DHT11,2022/07/28 2:34,29,55
DHT11,2022/07/28 2:35,29,55
DHT11,2022/07/28 2:36,29,55
DHT11,2022/07/28 2:37,29,54
DHT11,2022/07/28 2:38,29,54
DHT11,2022/07/28 2:39,29,54
DHT11,2022/07/28 2:40,29,55
DHT11,2022/07/28 2:41,29,54
DHT11,2022/07/28 2:42,29,55
DHT11,2022/07/28 2:43,29,54
DHT11,2022/07/28 2:44,29,55
DHT11,2022/07/28 2:45,29,55
DHT11,2022/07/28 2:46,29,55
DHT11,2022/07/28 2:47,29,54
DHT11,2022/07/28 2:48,29,55
DHT11,2022/07/28 2:49,29,55
DHT11,2022/07/28 2:50,29,55
DHT11,2022/07/28 2:51,29,55
DHT11,2022/07/28 2:52,29,55
DHT11,2022/07/28 2:53,29,54
DHT11,2022/07/28 2:54,29,54
DHT11,2022/07/28 2:55,29,54
DHT11,2022/07/28 2:56,29,55
DHT11,2022/07/28 2:57,29,55
DHT11,2022/07/28 2:58,29,55
DHT11,2022/07/28 2:59,29,54
DHT11,2022/07/28 3:00,29,54
DHT11,2022/07/28 3:01,29,54
DHT11,2022/07/28 3:02,29,54
DHT11,2022/07/28 3:03,29,54
DHT11,2022/07/28 3:04,29,54
DHT11,2022/07/28 3:05,29,54
DHT11,2022/07/28 3:06,29,54
DHT11,2022/07/28 3:07,29,55
DHT11,2022/07/28 3:08,29,54
DHT11,2022/07/28 3:09,29,54
DHT11,2022/07/28 3:10,29,55
DHT11,2022/07/28 3:11,29,55
DHT11,2022/07/28 3:12,29,55
DHT11,2022/07/28 3:13,29,55
DHT11,2022/07/28 3:14,29,55
DHT11,2022/07/28 3:15,29,55
DHT11,2022/07/28 3:16,29,55
DHT11,2022/07/28 3:17,29,55
DHT11,2022/07/28 3:18,29,55
DHT11,2022/07/28 3:19,29,55
DHT11,2022/07/28 3:20,29,55
DHT11,2022/07/28 3:21,29,55
DHT11,2022/07/28 3:22,29,54
DHT11,2022/07/28 3:23,29,54
DHT11,2022/07/28 3:24,29,54
DHT11,2022/07/28 3:25,29,55
DHT11,2022/07/28 3:26,29,54
DHT11,2022/07/28 3:27,29,54
DHT11,2022/07/28 3:28,29,55
DHT11,2022/07/28 3:29,29,55
DHT11,2022/07/28 3:30,29,54
DHT11,2022/07/28 3:31,29,55
DHT11,2022/07/28 3:32,29,55
DHT11,2022/07/28 3:33,29,55
DHT11,2022/07/28 3:34,29,55
DHT11,2022/07/28 3:35,29,55
DHT11,2022/07/28 3:36,29,54
DHT11,2022/07/28 3:37,29,54
DHT11,2022/07/28 3:38,29,54
DHT11,2022/07/28 3:39,29,55
DHT11,2022/07/28 3:40,29,55
DHT11,2022/07/28 3:42,29,55
DHT11,2022/07/28 3:43,29,55
DHT11,2022/07/28 3:44,29,54
DHT11,2022/07/28 3:45,29,55
DHT11,2022/07/28 3:46,29,55
DHT11,2022/07/28 3:47,29,55
DHT11,2022/07/28 3:48,29,55
DHT11,2022/07/28 3:49,29,54
DHT11,2022/07/28 3:50,29,54
DHT11,2022/07/28 3:51,29,55
DHT11,2022/07/28 3:52,29,55
DHT11,2022/07/28 3:53,29,55
DHT11,2022/07/28 3:54,29,55
DHT11,2022/07/28 3:55,29,55
DHT11,2022/07/28 3:56,29,56
DHT11,2022/07/28 3:57,29,54
DHT11,2022/07/28 3:58,29,55
DHT11,2022/07/28 3:59,29,55
DHT11,2022/07/28 4:00,29,55
DHT11,2022/07/28 4:01,29,55
DHT11,2022/07/28 4:02,29,54
DHT11,2022/07/28 4:03,29,55
DHT11,2022/07/28 4:04,29,55
DHT11,2022/07/28 4:05,29,55
DHT11,2022/07/28 4:06,29,54
DHT11,2022/07/28 4:07,29,55
DHT11,2022/07/28 4:08,29,55
DHT11,2022/07/28 4:09,29,56
DHT11,2022/07/28 4:10,29,55
DHT11,2022/07/28 4:11,29,55
DHT11,2022/07/28 4:12,29,55
DHT11,2022/07/28 4:13,29,54
DHT11,2022/07/28 4:14,29,54
DHT11,2022/07/28 4:15,29,55
DHT11,2022/07/28 4:16,29,54
DHT11,2022/07/28 4:17,29,55
DHT11,2022/07/28 4:18,29,55
DHT11,2022/07/28 4:19,29,54
DHT11,2022/07/28 4:20,29,55
DHT11,2022/07/28 4:21,29,55
DHT11,2022/07/28 4:22,29,54
DHT11,2022/07/28 4:23,29,54
DHT11,2022/07/28 4:24,29,54
DHT11,2022/07/28 4:25,29,55
DHT11,2022/07/28 4:26,29,54
DHT11,2022/07/28 4:27,29,55
DHT11,2022/07/28 4:28,29,55
DHT11,2022/07/28 4:29,29,54
DHT11,2022/07/28 4:30,29,55
DHT11,2022/07/28 4:31,29,55
DHT11,2022/07/28 4:32,29,55
DHT11,2022/07/28 4:33,29,55
DHT11,2022/07/28 4:34,29,55
DHT11,2022/07/28 4:35,29,55
DHT11,2022/07/28 4:36,29,56
DHT11,2022/07/28 4:37,29,56
DHT11,2022/07/28 4:38,29,55
DHT11,2022/07/28 4:39,29,55
DHT11,2022/07/28 4:40,29,55
DHT11,2022/07/28 4:41,29,54
DHT11,2022/07/28 4:42,29,54
DHT11,2022/07/28 4:43,29,55
DHT11,2022/07/28 4:44,29,55
DHT11,2022/07/28 4:45,29,54
DHT11,2022/07/28 4:46,29,54
DHT11,2022/07/28 4:47,29,55
DHT11,2022/07/28 4:48,29,55
DHT11,2022/07/28 4:49,29,55
DHT11,2022/07/28 4:50,29,55
DHT11,2022/07/28 4:51,29,55
DHT11,2022/07/28 4:52,29,55
DHT11,2022/07/28 4:53,29,55
DHT11,2022/07/28 4:54,29,55
DHT11,2022/07/28 4:55,29,55
DHT11,2022/07/28 4:56,29,54
DHT11,2022/07/28 4:57,29,55
DHT11,2022/07/28 4:59,29,55
DHT11,2022/07/28 5:00,29,55
DHT11,2022/07/28 5:01,29,55
DHT11,2022/07/28 5:02,29,55
DHT11,2022/07/28 5:03,29,55
DHT11,2022/07/28 5:04,29,55
DHT11,2022/07/28 5:05,29,55
DHT11,2022/07/28 5:06,29,54
DHT11,2022/07/28 5:07,29,55
DHT11,2022/07/28 5:08,29,55
DHT11,2022/07/28 5:09,29,55
DHT11,2022/07/28 5:10,29,55
DHT11,2022/07/28 5:11,29,55
DHT11,2022/07/28 5:12,29,55
DHT11,2022/07/28 5:13,29,54
DHT11,2022/07/28 5:14,29,55
DHT11,2022/07/28 5:15,29,55
DHT11,2022/07/28 5:16,29,55
DHT11,2022/07/28 5:17,29,55
DHT11,2022/07/28 5:18,29,54
DHT11,2022/07/28 5:19,29,55
DHT11,2022/07/28 5:20,29,55
DHT11,2022/07/28 5:21,29,55
DHT11,2022/07/28 5:22,29,55
DHT11,2022/07/28 5:23,29,55
DHT11,2022/07/28 5:24,29,55
DHT11,2022/07/28 5:25,29,55
DHT11,2022/07/28 5:26,29,55
DHT11,2022/07/28 5:27,29,55
DHT11,2022/07/28 5:28,29,55
DHT11,2022/07/28 5:29,29,55
DHT11,2022/07/28 5:30,29,55
DHT11,2022/07/28 5:31,29,55
DHT11,2022/07/28 5:32,29,55
DHT11,2022/07/28 5:33,29,55
DHT11,2022/07/28 5:34,29,55
DHT11,2022/07/28 5:35,29,55
DHT11,2022/07/28 5:36,29,55
DHT11,2022/07/28 5:37,29,55
DHT11,2022/07/28 5:38,29,55
DHT11,2022/07/28 5:39,29,55
DHT11,2022/07/28 5:40,29,55
DHT11,2022/07/28 5:41,29,56
DHT11,2022/07/28 5:42,29,56
DHT11,2022/07/28 5:43,29,55
DHT11,2022/07/28 5:44,29,55
DHT11,2022/07/28 5:45,29,55
DHT11,2022/07/28 5:46,29,55
DHT11,2022/07/28 5:47,29,55
DHT11,2022/07/28 5:48,29,55
DHT11,2022/07/28 5:49,29,55
DHT11,2022/07/28 5:50,29,55
DHT11,2022/07/28 5:51,29,55
DHT11,2022/07/28 5:52,29,55
DHT11,2022/07/28 5:53,29,55
DHT11,2022/07/28 5:54,29,55
DHT11,2022/07/28 5:55,29,55
DHT11,2022/07/28 5:56,29,55
DHT11,2022/07/28 5:57,29,56
DHT11,2022/07/28 5:58,29,56
DHT11,2022/07/28 5:59,29,55
DHT11,2022/07/28 6:00,29,55
DHT11,2022/07/28 6:01,29,56
DHT11,2022/07/28 6:02,29,56
DHT11,2022/07/28 6:03,29,56
DHT11,2022/07/28 6:04,29,56
DHT11,2022/07/28 6:05,29,55
DHT11,2022/07/28 6:06,29,55
DHT11,2022/07/28 6:07,29,55
DHT11,2022/07/28 6:08,29,55
DHT11,2022/07/28 6:09,29,55
DHT11,2022/07/28 6:10,29,55
DHT11,2022/07/28 6:11,29,55
DHT11,2022/07/28 6:12,29,56
DHT11,2022/07/28 6:13,29,56
DHT11,2022/07/28 6:14,29,56
DHT11,2022/07/28 6:15,29,56
DHT11,2022/07/28 6:16,29,56
DHT11,2022/07/28 6:17,29,56
DHT11,2022/07/28 6:18,29,56
DHT11,2022/07/28 6:19,29,56
DHT11,2022/07/28 6:20,29,55
DHT11,2022/07/28 6:21,29,56
DHT11,2022/07/28 6:22,29,56
DHT11,2022/07/28 6:23,29,56
DHT11,2022/07/28 6:24,29,55
DHT11,2022/07/28 6:25,29,56
DHT11,2022/07/28 6:26,29,56
DHT11,2022/07/28 6:27,29,56
DHT11,2022/07/28 6:28,29,56
DHT11,2022/07/28 6:30,29,56
DHT11,2022/07/28 6:31,29,56
DHT11,2022/07/28 6:32,29,56
DHT11,2022/07/28 6:33,29,55
DHT11,2022/07/28 6:34,29,56
DHT11,2022/07/28 6:35,29,56
DHT11,2022/07/28 6:36,29,56
DHT11,2022/07/28 6:37,29,56
DHT11,2022/07/28 6:38,29,56
DHT11,2022/07/28 6:39,29,56
DHT11,2022/07/28 6:40,29,56
DHT11,2022/07/28 6:41,29,56
DHT11,2022/07/28 6:42,29,56
DHT11,2022/07/28 6:43,29,56
DHT11,2022/07/28 6:44,29,55
DHT11,2022/07/28 6:45,29,55
DHT11,2022/07/28 6:46,29,56
DHT11,2022/07/28 6:47,29,56
DHT11,2022/07/28 6:48,28,52
DHT11,2022/07/28 6:49,28,52
DHT11,2022/07/28 6:50,28,54
DHT11,2022/07/28 6:51,28,54
DHT11,2022/07/28 6:52,28,54
DHT11,2022/07/28 6:53,27,53
DHT11,2022/07/28 6:54,27,53
DHT11,2022/07/28 6:55,27,53
DHT11,2022/07/28 6:56,27,53
DHT11,2022/07/28 6:57,27,53
DHT11,2022/07/28 6:58,27,53
DHT11,2022/07/28 6:59,27,53
DHT11,2022/07/28 7:00,27,54
DHT11,2022/07/28 7:01,27,53
DHT11,2022/07/28 7:02,27,54
DHT11,2022/07/28 7:03,26,53
DHT11,2022/07/28 7:04,26,54
DHT11,2022/07/28 7:05,26,54
DHT11,2022/07/28 7:06,26,54
DHT11,2022/07/28 7:07,26,53
DHT11,2022/07/28 7:08,26,54
DHT11,2022/07/28 7:09,26,53
DHT11,2022/07/28 7:10,26,54
DHT11,2022/07/28 7:11,26,54
DHT11,2022/07/28 7:12,26,54
DHT11,2022/07/28 7:13,26,54
DHT11,2022/07/28 7:14,26,54
DHT11,2022/07/28 7:15,26,54
DHT11,2022/07/28 7:16,26,54
DHT11,2022/07/28 7:17,26,54
DHT11,2022/07/28 7:18,26,54
DHT11,2022/07/28 7:19,26,55
DHT11,2022/07/28 7:20,26,55
DHT11,2022/07/28 7:21,26,55
DHT11,2022/07/28 7:22,26,54
DHT11,2022/07/28 7:23,26,54
DHT11,2022/07/28 7:24,26,55
DHT11,2022/07/28 7:25,26,55
DHT11,2022/07/28 7:26,25,54
DHT11,2022/07/28 7:27,25,54
DHT11,2022/07/28 7:28,25,54
DHT11,2022/07/28 7:29,25,54
DHT11,2022/07/28 7:30,25,54
DHT11,2022/07/28 7:31,25,54
DHT11,2022/07/28 7:32,25,54
DHT11,2022/07/28 7:33,25,55
DHT11,2022/07/28 7:34,25,55
DHT11,2022/07/28 7:35,25,55
DHT11,2022/07/28 7:36,25,55
DHT11,2022/07/28 7:37,25,55
DHT11,2022/07/28 7:38,25,55
DHT11,2022/07/28 7:39,25,55
DHT11,2022/07/28 7:40,25,55
DHT11,2022/07/28 7:41,25,54
DHT11,2022/07/28 7:42,25,54
DHT11,2022/07/28 7:43,25,54
DHT11,2022/07/28 7:44,25,55
DHT11,2022/07/28 7:45,25,55
DHT11,2022/07/28 7:47,25,55
DHT11,2022/07/28 7:48,25,55
DHT11,2022/07/28 7:49,25,55
DHT11,2022/07/28 7:50,25,55
DHT11,2022/07/28 7:51,25,56
DHT11,2022/07/28 7:52,25,55
DHT11,2022/07/28 7:53,25,55
DHT11,2022/07/28 7:54,25,55
DHT11,2022/07/28 7:55,25,55
DHT11,2022/07/28 7:56,25,54
DHT11,2022/07/28 7:57,25,55
DHT11,2022/07/28 7:58,25,55
DHT11,2022/07/28 7:59,25,55
DHT11,2022/07/28 8:00,25,54
DHT11,2022/07/28 8:01,25,54
DHT11,2022/07/28 8:02,25,55
DHT11,2022/07/28 8:03,25,55
DHT11,2022/07/28 8:04,25,55
DHT11,2022/07/28 8:05,25,55
DHT11,2022/07/28 8:06,25,55
DHT11,2022/07/28 8:07,25,55
DHT11,2022/07/28 8:08,25,56
DHT11,2022/07/28 8:09,25,55
DHT11,2022/07/28 8:10,25,55
DHT11,2022/07/28 8:11,25,55
DHT11,2022/07/28 8:12,25,55
DHT11,2022/07/28 8:13,25,55
DHT11,2022/07/28 8:14,25,55
DHT11,2022/07/28 8:15,25,56
DHT11,2022/07/28 8:16,24,55
DHT11,2022/07/28 8:17,24,56
DHT11,2022/07/28 8:18,24,56
DHT11,2022/07/28 8:19,24,56
DHT11,2022/07/28 8:20,24,56
DHT11,2022/07/28 8:21,24,56
DHT11,2022/07/28 8:22,24,56
DHT11,2022/07/28 8:23,24,56
DHT11,2022/07/28 8:24,24,57
DHT11,2022/07/28 8:25,24,57
DHT11,2022/07/28 8:26,24,57
DHT11,2022/07/28 8:27,24,57
DHT11,2022/07/28 8:28,24,56
DHT11,2022/07/28 8:29,24,56
DHT11,2022/07/28 8:30,24,56
DHT11,2022/07/28 8:31,24,57
DHT11,2022/07/28 8:32,24,57
DHT11,2022/07/28 8:33,24,56
DHT11,2022/07/28 8:34,24,56
DHT11,2022/07/28 8:35,24,56
DHT11,2022/07/28 8:36,24,56
DHT11,2022/07/28 8:37,24,55
DHT11,2022/07/28 8:38,24,56
DHT11,2022/07/28 8:39,24,55
DHT11,2022/07/28 8:40,24,55
DHT11,2022/07/28 8:41,24,55
DHT11,2022/07/28 8:42,24,54
DHT11,2022/07/28 8:43,24,56
DHT11,2022/07/28 8:44,24,56
DHT11,2022/07/28 8:45,24,56
DHT11,2022/07/28 8:46,24,55
DHT11,2022/07/28 8:47,24,56
DHT11,2022/07/28 8:48,24,57
DHT11,2022/07/28 8:49,24,56
DHT11,2022/07/28 8:50,24,56
DHT11,2022/07/28 8:51,24,56
DHT11,2022/07/28 8:52,24,56
DHT11,2022/07/28 8:53,24,56
DHT11,2022/07/28 8:54,24,56
DHT11,2022/07/28 8:56,24,56
DHT11,2022/07/28 8:57,24,57
DHT11,2022/07/28 8:58,24,58
DHT11,2022/07/28 8:59,24,57
DHT11,2022/07/28 9:00,24,59
DHT11,2022/07/28 9:01,24,58
DHT11,2022/07/28 9:02,24,58
DHT11,2022/07/28 9:03,24,58
DHT11,2022/07/28 9:04,24,57
DHT11,2022/07/28 9:05,24,57
DHT11,2022/07/28 9:06,24,57
DHT11,2022/07/28 9:07,24,56
DHT11,2022/07/28 9:08,24,55
DHT11,2022/07/28 9:09,24,56
DHT11,2022/07/28 9:10,24,55
DHT11,2022/07/28 9:11,24,55
DHT11,2022/07/28 9:12,24,55
DHT11,2022/07/28 9:13,24,55
DHT11,2022/07/28 9:14,24,55
DHT11,2022/07/28 9:15,24,55
DHT11,2022/07/28 9:16,24,56
DHT11,2022/07/28 9:17,24,56
DHT11,2022/07/28 9:18,24,56
DHT11,2022/07/28 9:19,24,55
DHT11,2022/07/28 9:20,24,56
DHT11,2022/07/28 9:21,25,55
DHT11,2022/07/28 9:22,24,55
DHT11,2022/07/28 9:23,25,54
DHT11,2022/07/28 9:24,24,55
DHT11,2022/07/28 9:25,24,56
DHT11,2022/07/28 9:26,24,55
DHT11,2022/07/28 9:27,24,55
DHT11,2022/07/28 9:28,24,56
DHT11,2022/07/28 9:29,24,55
DHT11,2022/07/28 9:30,24,56
DHT11,2022/07/28 9:31,24,56
DHT11,2022/07/28 9:32,24,55
DHT11,2022/07/28 9:33,24,56
DHT11,2022/07/28 9:34,24,55
DHT11,2022/07/28 9:35,24,56
DHT11,2022/07/28 9:36,24,57
DHT11,2022/07/28 9:37,24,58
DHT11,2022/07/28 9:38,24,57
DHT11,2022/07/28 9:39,24,57
DHT11,2022/07/28 9:40,24,57
DHT11,2022/07/28 9:41,24,58
DHT11,2022/07/28 9:42,24,57
DHT11,2022/07/28 9:43,24,57
DHT11,2022/07/28 9:44,24,57
DHT11,2022/07/28 9:45,24,56
DHT11,2022/07/28 9:46,24,57
DHT11,2022/07/28 9:47,24,57
DHT11,2022/07/28 9:48,24,57
DHT11,2022/07/28 9:49,24,57
DHT11,2022/07/28 9:50,24,57
DHT11,2022/07/28 9:51,24,56
DHT11,2022/07/28 9:52,24,57
DHT11,2022/07/28 9:53,24,56
DHT11,2022/07/28 9:54,24,57
DHT11,2022/07/28 9:55,24,57
DHT11,2022/07/28 9:56,24,56
DHT11,2022/07/28 9:57,24,56
DHT11,2022/07/28 9:58,24,56
DHT11,2022/07/28 9:59,24,56
DHT11,2022/07/28 10:00,24,57
DHT11,2022/07/28 10:01,24,57
DHT11,2022/07/28 10:02,24,56
DHT11,2022/07/28 10:03,24,56
DHT11,2022/07/28 10:04,24,57
DHT11,2022/07/28 10:05,24,57
DHT11,2022/07/28 10:06,24,57
DHT11,2022/07/28 10:07,24,58
DHT11,2022/07/28 10:08,24,58
DHT11,2022/07/28 10:09,24,58
DHT11,2022/07/28 10:10,24,58
DHT11,2022/07/28 10:11,24,58
DHT11,2022/07/28 10:12,24,57
DHT11,2022/07/28 10:13,24,57
DHT11,2022/07/28 10:14,24,57
DHT11,2022/07/28 10:15,24,56
DHT11,2022/07/28 10:16,24,57
DHT11,2022/07/28 10:17,24,58
DHT11,2022/07/28 10:18,24,58
DHT11,2022/07/28 10:19,24,58
DHT11,2022/07/28 10:20,24,58
DHT11,2022/07/28 10:21,24,57
DHT11,2022/07/28 10:22,24,59
DHT11,2022/07/28 10:23,24,59
DHT11,2022/07/28 10:24,24,58
DHT11,2022/07/28 10:26,24,58
DHT11,2022/07/28 10:27,24,59
DHT11,2022/07/28 10:28,24,59
DHT11,2022/07/28 10:29,24,58
DHT11,2022/07/28 10:30,24,58
DHT11,2022/07/28 10:31,24,59
DHT11,2022/07/28 10:32,24,59
DHT11,2022/07/28 10:33,24,59
DHT11,2022/07/28 10:34,24,58
DHT11,2022/07/28 10:35,24,58
DHT11,2022/07/28 10:36,24,58
DHT11,2022/07/28 10:37,24,59
DHT11,2022/07/28 10:38,24,59
DHT11,2022/07/28 10:39,24,58
DHT11,2022/07/28 10:40,25,56
DHT11,2022/07/28 10:41,25,56
DHT11,2022/07/28 10:42,25,56
DHT11,2022/07/28 10:43,25,56
DHT11,2022/07/28 10:44,25,56
DHT11,2022/07/28 10:45,24,57
DHT11,2022/07/28 10:46,24,57
DHT11,2022/07/28 10:47,24,57
DHT11,2022/07/28 10:48,24,56
DHT11,2022/07/28 10:49,24,57
DHT11,2022/07/28 10:50,25,55
DHT11,2022/07/28 10:51,25,55
DHT11,2022/07/28 10:52,24,56
DHT11,2022/07/28 10:53,24,56
DHT11,2022/07/28 10:54,24,58
DHT11,2022/07/28 10:55,24,58
DHT11,2022/07/28 10:56,24,58
DHT11,2022/07/28 10:57,24,58
DHT11,2022/07/28 10:58,24,57
DHT11,2022/07/28 10:59,24,56
DHT11,2022/07/28 11:00,24,57
DHT11,2022/07/28 11:01,24,57
DHT11,2022/07/28 11:02,24,57
DHT11,2022/07/28 11:03,24,57
DHT11,2022/07/28 11:04,24,57
DHT11,2022/07/28 11:05,24,57
DHT11,2022/07/28 11:06,24,57
DHT11,2022/07/28 11:07,24,57
DHT11,2022/07/28 11:08,24,57
DHT11,2022/07/28 11:09,24,57
DHT11,2022/07/28 11:10,24,58
DHT11,2022/07/28 11:11,25,56
DHT11,2022/07/28 11:12,25,56
DHT11,2022/07/28 11:13,25,56
DHT11,2022/07/28 11:14,25,56
DHT11,2022/07/28 11:15,25,56
DHT11,2022/07/28 11:16,25,57
DHT11,2022/07/28 11:17,25,56
DHT11,2022/07/28 11:18,24,56
DHT11,2022/07/28 11:19,25,55
DHT11,2022/07/28 11:20,25,54
DHT11,2022/07/28 11:21,25,55
DHT11,2022/07/28 11:22,25,54
DHT11,2022/07/28 11:23,25,54
DHT11,2022/07/28 11:24,24,55
DHT11,2022/07/28 11:25,24,55
DHT11,2022/07/28 11:26,24,56
DHT11,2022/07/28 11:27,24,55
DHT11,2022/07/28 11:28,24,55
DHT11,2022/07/28 11:29,24,56
DHT11,2022/07/28 11:30,25,55
DHT11,2022/07/28 11:31,25,55
DHT11,2022/07/28 11:32,25,55
DHT11,2022/07/28 11:33,25,55
DHT11,2022/07/28 11:34,25,55
DHT11,2022/07/28 11:35,25,55
DHT11,2022/07/28 11:36,25,54
DHT11,2022/07/28 11:37,25,54
DHT11,2022/07/28 11:38,25,54
DHT11,2022/07/28 11:39,25,56
DHT11,2022/07/28 11:40,25,55
DHT11,2022/07/28 11:41,24,55
DHT11,2022/07/28 11:42,24,56
DHT11,2022/07/28 11:43,24,55
DHT11,2022/07/28 11:44,24,56
DHT11,2022/07/28 11:45,24,55
DHT11,2022/07/28 11:46,24,56
DHT11,2022/07/28 11:47,24,56
DHT11,2022/07/28 11:48,25,55
DHT11,2022/07/28 11:49,25,54
DHT11,2022/07/28 11:50,25,53
DHT11,2022/07/28 11:51,25,54
DHT11,2022/07/28 11:52,25,54
DHT11,2022/07/28 11:53,24,54
DHT11,2022/07/28 11:54,25,55
DHT11,2022/07/28 11:55,25,55
DHT11,2022/07/28 11:57,25,54
DHT11,2022/07/28 11:58,25,54
DHT11,2022/07/28 11:59,25,54
DHT11,2022/07/28 12:00,25,54
DHT11,2022/07/28 12:01,25,55
DHT11,2022/07/28 12:02,24,55
DHT11,2022/07/28 12:03,24,56
DHT11,2022/07/28 12:04,25,55
